종목코드	종목명	시장구분	업종명	종가	대비	등락률	시가총액
001067	JW중외제약2우B	KOSPI	의약품	"62,700"	0	0.00	"12,910,933,200"
001065	JW중외제약우	KOSPI	의약품	"33,200"	400	1.22	"11,132,790,000"
096760	JW홀딩스	KOSPI	기타금융	"3,505"	85	2.49	"254,141,097,295"
105560	KB금융	KOSPI	기타금융	"54,300"	-200	-0.37	"21,910,651,209,600"
432320	KB스타리츠	KOSPI	서비스업	"3,650"	-10	-0.27	"370,162,140,250"
002380	KCC	KOSPI	화학	"225,000"	"-4,000"	-1.75	"1,999,455,975,000"
344820	KCC글라스	KOSPI	비금속광물	"41,300"	-350	-0.84	"659,582,145,600"
009070	KCTC	KOSPI	운수창고업	"3,950"	15	0.38	"118,500,000,000"
009440	KC그린홀딩스	KOSPI	기타금융	"3,695"	-115	-3.02	"82,897,251,100"
119650	KC코트렐	KOSPI	기계	"1,590"	-17	-1.06	"80,987,333,700"
092220	KEC	KOSPI	전기전자	"1,422"	-12	-0.84	"285,485,186,502"
003620	KG모빌리티	KOSPI	운수장비	"7,850"	10	0.13	"1,467,604,788,400"
016380	KG스틸	KOSPI	철강금속	"8,220"	50	0.61	"822,073,133,340"
001390	KG케미칼	KOSPI	화학	"6,630"	10	0.15	"453,949,735,200"
033180	KH 필룩스	KOSPI	전기전자	"1,326"	0	0.00	"84,294,994,836"
015590	KIB플러그에너지	KOSPI	기계	849	-78	-8.41	"201,154,880,856"
001940	KISCO홀딩스	KOSPI	철강금속	"21,800"	0	0.00	"352,645,084,000"
025000	KPX케미칼	KOSPI	화학	"44,500"	250	0.56	"215,380,000,000"
092230	KPX홀딩스	KOSPI	화학	"51,700"	200	0.39	"218,414,198,200"
000040	KR모터스	KOSPI	운수장비	527	4	0.76	"50,664,971,055"
044450	KSS해운	KOSPI	운수창고업	"8,390"	-100	-1.18	"193,690,533,200"
030200	KT	KOSPI	통신업	"33,150"	200	0.61	"8,548,084,194,000"
033780	KT&G	KOSPI	기타제조업	"90,600"	-900	-0.98	"12,124,318,228,200"
058850	KTcs	KOSPI	서비스업	"3,260"	-50	-1.51	"139,153,100,000"
058860	KTis	KOSPI	서비스업	"2,915"	-20	-0.68	"101,447,830,000"
093050	LF	KOSPI	섬유의복	"13,670"	-100	-0.73	"399,710,800,000"
003550	LG	KOSPI	기타금융	"83,400"	"-1,700"	-2.00	"13,118,902,816,200"
034220	LG디스플레이	KOSPI	전기전자	"13,050"	-370	-2.76	"4,669,494,885,000"
051900	LG생활건강	KOSPI	화학	"344,500"	500	0.15	"5,380,468,866,500"
051905	LG생활건강우	KOSPI	화학	"148,700"	200	0.13	"312,224,943,900"
373220	LG에너지솔루션	KOSPI	전기전자	"448,500"	"6,500"	1.47	"104,949,000,000,000"
003555	LG우	KOSPI	기타금융	"62,200"	-100	-0.16	"187,944,764,000"
032640	LG유플러스	KOSPI	통신업	"10,380"	20	0.19	"4,532,025,927,180"
011070	LG이노텍	KOSPI	전기전자	"243,000"	"-12,500"	-4.89	"5,751,107,001,000"
066570	LG전자	KOSPI	전기전자	"106,000"	"-1,600"	-1.49	"17,346,668,284,000"
